searched_query,searched_channel,searched_district,searched_state,name,href,rating,category,latitude,longitude
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Holiday Inn Johor Bahru City Centre by IHG,https://www.google.com/maps/place/Holiday+Inn+Johor+Bahru+City+Centre+by+IHG/data=!4m10!3m9!1s0x31da12c3569516f5:0xb1531d59a265b4ed!5m2!4m1!1i2!8m2!3d1.462894!4d103.763229!16s%2Fg%2F11fsb21cw5!19sChIJ9RaVVsMS2jER7bRlolkdU7E?authuser=0&hl=en&rclk=1,4.3,4-star hotel,1.462894,103.763229
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Citrus Hotel Johor Bahru by Compass Hospitality,https://www.google.com/maps/place/Citrus+Hotel+Johor+Bahru+by+Compass+Hospitality/data=!4m10!3m9!1s0x31da12dd2698d9f3:0x61b7bd861b7143b1!5m2!4m1!1i2!8m2!3d1.460476!4d103.764661!16s%2Fg%2F1tc_t2sr!19sChIJ89mYJt0S2jERsUNxG4a9t2E?authuser=0&hl=en&rclk=1,3.7,4-star hotel,1.460476,103.764661
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,TROVE Johor Bahru,https://www.google.com/maps/place/TROVE+Johor+Bahru/data=!4m10!3m9!1s0x31da6d331c6599ab:0x43922c9f78366bd6!5m2!4m1!1i2!8m2!3d1.4774702!4d103.7630825!16s%2Fg%2F1tsclj4p!19sChIJq5llHDNt2jER1ms2eJ8skkM?authuser=0&hl=en&rclk=1,4.1,4-star hotel,1.4774702,103.7630825
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Holiday Villa Johor Bahru City Centre,https://www.google.com/maps/place/Holiday+Villa+Johor+Bahru+City+Centre/data=!4m10!3m9!1s0x31da6d3a98e37e0b:0xa5285b47ba614dca!5m2!4m1!1i2!8m2!3d1.487205!4d103.7614432!16s%2Fg%2F11bwdj3ngc!19sChIJC37jmDpt2jERyk1hukdbKKU?authuser=0&hl=en&rclk=1,4.2,4-star hotel,1.487205,103.7614432
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Thistle Johor Bahru,https://www.google.com/maps/place/Thistle+Johor+Bahru/data=!4m10!3m9!1s0x31da12bc8ca8e977:0xdb7695cfabd7d54a!5m2!4m1!1i2!8m2!3d1.4622245!4d103.7435984!16s%2Fg%2F1tg37m23!19sChIJd-mojLwS2jERStXXq8-Vdts?authuser=0&hl=en&rclk=1,3.9,5-star hotel,1.4622245,103.7435984
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Grand Sentosa Hotel,https://www.google.com/maps/place/Grand+Sentosa+Hotel/data=!4m10!3m9!1s0x31da6d23ebfa35e3:0x446c8320d39aaedc!5m2!4m1!1i2!8m2!3d1.4926553!4d103.7683366!16s%2Fg%2F1wj_qt2f!19sChIJ4zX66yNt2jER3K6a0yCDbEQ?authuser=0&hl=en&rclk=1,3.8,3-star hotel,1.4926553,103.7683366
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,DoubleTree by Hilton Johor Bahru,https://www.google.com/maps/place/DoubleTree+by+Hilton+Johor+Bahru/data=!4m10!3m9!1s0x31da12c4524750a3:0xcc1628db5d3eb03b!5m2!4m1!1i2!8m2!3d1.4653208!4d103.7600489!16s%2Fg%2F11b639pn8h!19sChIJo1BHUsQS2jERO7A-XdsoFsw?authuser=0&hl=en&rclk=1,4.5,4-star hotel,1.4653208,103.7600489
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,JO Hotel Johor Bahru,https://www.google.com/maps/place/JO+Hotel+Johor+Bahru/data=!4m10!3m9!1s0x31da12c5ac955555:0x37b7b2c93ae895de!5m2!4m1!1i2!8m2!3d1.465697!4d103.760316!16s%2Fg%2F11clhq4bjf!19sChIJVVWVrMUS2jER3pXoOsmytzc?authuser=0&hl=en&rclk=1,3.7,3-star hotel,1.465697,103.760316
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,"Berjaya Waterfront Hotel, Johor Bahru","https://www.google.com/maps/place/Berjaya+Waterfront+Hotel,+Johor+Bahru/data=!4m10!3m9!1s0x31da132eeb6980bd:0xba88909cd730ff77!5m2!4m1!1i2!8m2!3d1.4711167!4d103.7830119!16s%2Fg%2F1tj712_m!19sChIJvYBp6y4T2jERd_8w15yQiLo?authuser=0&hl=en&rclk=1",4.2,4-star hotel,1.4711167,103.7830119
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Z Hotel,https://www.google.com/maps/place/Z+Hotel/data=!4m10!3m9!1s0x31da12e790493487:0xdb6bf86c19584f73!5m2!4m1!1i2!8m2!3d1.4578412!4d103.7657121!16s%2Fg%2F11qpkdcs3w!19sChIJhzRJkOcS2jERc09YGWz4a9s?authuser=0&hl=en&rclk=1,4.4,3-star hotel,1.4578412,103.7657121
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Holiday Inn Express & Suites Johor Bahru by IHG,https://www.google.com/maps/place/Holiday+Inn+Express+%26+Suites+Johor+Bahru+by+IHG/data=!4m10!3m9!1s0x31da13f2538255fb:0xf5ffa237c7be8807!5m2!4m1!1i2!8m2!3d1.4610418!4d103.7591262!16s%2Fg%2F11pt_z3cdw!19sChIJ-1WCU_IT2jERB4i-xzei__U?authuser=0&hl=en&rclk=1,4.3,3-star hotel,1.4610418,103.7591262
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Amari Johor Bahru,https://www.google.com/maps/place/Amari+Johor+Bahru/data=!4m10!3m9!1s0x31da12c4889826b7:0x6029532250e70c4a!5m2!4m1!1i2!8m2!3d1.463122!4d103.7618018!16s%2Fg%2F11c5t1zzyg!19sChIJtyaYiMQS2jERSgznUCJTKWA?authuser=0&hl=en&rclk=1,4.4,5-star hotel,1.463122,103.7618018
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,KSL Resort Johor Bahru City Centre,https://www.google.com/maps/place/KSL+Resort+Johor+Bahru+City+Centre/data=!4m10!3m9!1s0x31da6d300fd6f6c1:0xb5184a6093fff42f!5m2!4m1!1i2!8m2!3d1.4858456!4d103.762422!16s%2Fg%2F11dzw6ptb0!19sChIJwfbWDzBt2jERL_T_k2BKGLU?authuser=0&hl=en&rclk=1,4.0,4-star hotel,1.4858456,103.762422
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Citrus Hotel Johor Bahru by Compass Hospitality,https://www.google.com/maps/place/Citrus+Hotel+Johor+Bahru+by+Compass+Hospitality/data=!4m10!3m9!1s0x31da12dd266c1ce1:0x61b7bd861b7143b1!5m2!4m1!1i2!8m2!3d1.4604762!4d103.7646612!16s%2Fg%2F1tc_t2sr!19sChIJ4RxsJt0S2jERsUNxG4a9t2E?authuser=0&hl=en&rclk=1,3.7,4-star hotel,1.4604762,103.7646612
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Amerin Hotel Johor Bahru,https://www.google.com/maps/place/Amerin+Hotel+Johor+Bahru/data=!4m10!3m9!1s0x31da72e00111e115:0xedf94f09ca367268!5m2!4m1!1i2!8m2!3d1.4967538!4d103.682894!16s%2Fg%2F11b6jk3ts6!19sChIJFeERAeBy2jERaHI2yglP-e0?authuser=0&hl=en&rclk=1,3.8,4-star hotel,1.4967538,103.682894
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,"Grand Paragon Hotel, Johor Bahru","https://www.google.com/maps/place/Grand+Paragon+Hotel,+Johor+Bahru/data=!4m10!3m9!1s0x31da6d323910d863:0x9bc71172dd7a36a6!5m2!4m1!1i2!8m2!3d1.4812269!4d103.7619099!16s%2Fg%2F1tk6mvv5!19sChIJY9gQOTJt2jERpjZ63XIRx5s?authuser=0&hl=en&rclk=1",4.0,4-star hotel,1.4812269,103.7619099
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Crystal Crown Hotel Johor Bahru (CCHJB),https://www.google.com/maps/place/Crystal+Crown+Hotel+Johor+Bahru+%28CCHJB%29/data=!4m10!3m9!1s0x31da6d0fb46634c7:0x7c466bc67c57fe90!5m2!4m1!1i2!8m2!3d1.4867438!4d103.7658598!16s%2Fg%2F11xcfhj7f!19sChIJxzRmtA9t2jERkP5XfMZrRnw?authuser=0&hl=en&rclk=1,3.6,3-star hotel,1.4867438,103.7658598
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,St. Giles Southkey Johor Bahru,https://www.google.com/maps/place/St.+Giles+Southkey+Johor+Bahru/data=!4m10!3m9!1s0x31da6d34cc88ac63:0x74314205120a3313!5m2!4m1!1i2!8m2!3d1.5025268!4d103.7764467!16s%2Fg%2F11h__bvd66!19sChIJY6yIzDRt2jEREzMKEgVCMXQ?authuser=0&hl=en&rclk=1,4.1,Hotel,1.5025268,103.7764467
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Fives Hotel Johor Bahru City Centre,https://www.google.com/maps/place/Fives+Hotel+Johor+Bahru+City+Centre/data=!4m10!3m9!1s0x31da12c4a3067855:0x10822c6e632be365!5m2!4m1!1i2!8m2!3d1.4639523!4d103.7619638!16s%2Fg%2F11qm44f18s!19sChIJVXgGo8QS2jERZeMrY24sghA?authuser=0&hl=en&rclk=1,3.8,3-star hotel,1.4639523,103.7619638
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Hallmark Regency Hotel Johor Bahru,https://www.google.com/maps/place/Hallmark+Regency+Hotel+Johor+Bahru/data=!4m10!3m9!1s0x31da6d3237053251:0x6cf9fd3d0c7d1f59!5m2!4m1!1i2!8m2!3d1.4809486!4d103.7623367!16s%2Fg%2F1jkyf6t0n!19sChIJUTIFNzJt2jERWR99DD39-Ww?authuser=0&hl=en&rclk=1,3.7,3-star hotel,1.4809486,103.7623367
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Holiday Inn Johor Bahru City Centre by IHG,https://www.google.com/maps/place/Holiday+Inn+Johor+Bahru+City+Centre+by+IHG/data=!4m10!3m9!1s0x31da13c3071929af:0xb1531d59a265b4ed!5m2!4m1!1i2!8m2!3d1.462894!4d103.763229!16s%2Fg%2F11fsb21cw5!19sChIJrykZB8MT2jER7bRlolkdU7E?authuser=0&hl=en&rclk=1,4.3,4-star hotel,1.462894,103.763229
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Renaissance Johor Bahru Hotel,https://www.google.com/maps/place/Renaissance+Johor+Bahru+Hotel/data=!4m10!3m9!1s0x31da6ca2811ab741:0xfb108bec6781df0f!5m2!4m1!1i2!8m2!3d1.4956504!4d103.8129169!16s%2Fg%2F11f2shwmvc!19sChIJQbcagaJs2jERD9-BZ-yLEPs?authuser=0&hl=en&rclk=1,4.4,5-star hotel,1.4956504,103.8129169
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Hotel Granada Johor Bahru,https://www.google.com/maps/place/Hotel+Granada+Johor+Bahru/data=!4m10!3m9!1s0x31da734a3ea12091:0x84ef55418d631977!5m2!4m1!1i2!8m2!3d1.4819152!4d103.6582619!16s%2Fg%2F11xdl56vn!19sChIJkSChPkpz2jERdxljjUFV74Q?authuser=0&hl=en&rclk=1,4.0,4-star hotel,1.4819152,103.6582619
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,GBW Hotel,https://www.google.com/maps/place/GBW+Hotel/data=!4m10!3m9!1s0x31da12dd6f29f20d:0x11f4db8a65bc1969!5m2!4m1!1i2!8m2!3d1.4610889!4d103.7690165!16s%2Fg%2F1tgfmmst!19sChIJDfIpb90S2jERaRm8ZYrb9BE?authuser=0&hl=en&rclk=1,4.0,4-star hotel,1.4610889,103.7690165
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Hotel Seri Malaysia Johor Bahru,https://www.google.com/maps/place/Hotel+Seri+Malaysia+Johor+Bahru/data=!4m10!3m9!1s0x31da6d69ee397b15:0xd73d668464894159!5m2!4m1!1i2!8m2!3d1.4963533!4d103.7461378!16s%2Fg%2F1trccymt!19sChIJFXs57mlt2jERWUGJZIRmPdc?authuser=0&hl=en&rclk=1,3.6,2-star hotel,1.4963533,103.7461378
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Hyatt Place Johor Bahru Paradigm Mall,https://www.google.com/maps/place/Hyatt+Place+Johor+Bahru+Paradigm+Mall/data=!4m10!3m9!1s0x31da738c5321a0d7:0x1e6f8eae9d4decc5!5m2!4m1!1i2!8m2!3d1.516239!4d103.6851193!16s%2Fg%2F11v4m8qstb!19sChIJ16AhU4xz2jERxexNna6Obx4?authuser=0&hl=en&rclk=1,4.2,4-star hotel,1.516239,103.6851193
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,BELLLO HOTEL JB CENTRAL,https://www.google.com/maps/place/BELLLO+HOTEL+JB+CENTRAL/data=!4m10!3m9!1s0x31da12dd6db42985:0x676b205c12b5d40c!5m2!4m1!1i2!8m2!3d1.4592754!4d103.7654071!16s%2Fg%2F11bv30m3wq!19sChIJhSm0bd0S2jERDNS1Elwga2c?authuser=0&hl=en&rclk=1,3.9,3-star hotel,1.4592754,103.7654071
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,T-Hotel Johor Bahru,https://www.google.com/maps/place/T-Hotel+Johor+Bahru/data=!4m10!3m9!1s0x31da12dd30aa5a7b:0xefecce4844e26a31!5m2!4m1!1i2!8m2!3d1.4598712!4d103.7645241!16s%2Fg%2F12hp85q73!19sChIJe1qqMN0S2jERMWriREjO7O8?authuser=0&hl=en&rclk=1,2.9,2-star hotel,1.4598712,103.7645241
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,"Capri by Fraser, Johor Bahru / Malaysia","https://www.google.com/maps/place/Capri+by+Fraser,+Johor+Bahru+%2F+Malaysia/data=!4m10!3m9!1s0x31da13b95f9c8f0f:0xda0b4943672c1eb0!5m2!4m1!1i2!8m2!3d1.4666335!4d103.7650914!16s%2Fg%2F11fhwhhhvb!19sChIJD4-cX7kT2jERsB4sZ0NJC9o?authuser=0&hl=en&rclk=1",4.3,4-star hotel,1.4666335,103.7650914
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Atelier Hotel Johor Bahru,https://www.google.com/maps/place/Atelier+Hotel+Johor+Bahru/data=!4m10!3m9!1s0x31da6d53760ded75:0xcaebce6313727dd1!5m2!4m1!1i2!8m2!3d1.4784288!4d103.7748787!16s%2Fg%2F11hz6nd45k!19sChIJde0NdlNt2jER0X1yE2PO68o?authuser=0&hl=en&rclk=1,,3-star hotel,1.4784288,103.7748787
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Havona Hotel @ CIQ Johor Bahru,https://www.google.com/maps/place/Havona+Hotel+@+CIQ+Johor+Bahru/data=!4m10!3m9!1s0x31da130048dd1517:0x8c76cf6a34f98650!5m2!4m1!1i2!8m2!3d1.4630088!4d103.7711519!16s%2Fg%2F11wqrg98sh!19sChIJFxXdSAAT2jERUIb5NGrPdow?authuser=0&hl=en&rclk=1,4.8,Hotel,1.4630088,103.7711519
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Shama Suasana Johor Bahru,https://www.google.com/maps/place/Shama+Suasana+Johor+Bahru/data=!4m10!3m9!1s0x31da12c49cc27ecb:0x8a3397ebd25bffc!5m2!4m1!1i2!8m2!3d1.4633333!4d103.7616667!16s%2Fg%2F11g9vs1fp8!19sChIJy37CnMQS2jER_L8lvX45owg?authuser=0&hl=en&rclk=1,4.2,Hotel,1.4633333,103.7616667
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Hotel RIA johor jaya,https://www.google.com/maps/place/Hotel+RIA+johor+jaya/data=!4m10!3m9!1s0x31da6c3f8d3606a3:0x3d824a8d31cf5a93!5m2!4m1!1i2!8m2!3d1.5341486!4d103.79723!16s%2Fg%2F1tf6p9qv!19sChIJowY2jT9s2jERk1rPMY1Kgj0?authuser=0&hl=en&rclk=1,4.1,2-star hotel,1.5341486,103.79723
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,New York Hotel,https://www.google.com/maps/place/New+York+Hotel/data=!4m10!3m9!1s0x31da6d331b52bfc9:0x6fdfd80fb59621d9!5m2!4m1!1i2!8m2!3d1.4789176!4d103.7610499!16s%2Fg%2F1wh4cd1g!19sChIJyb9SGzNt2jER2SGWtQ_Y328?authuser=0&hl=en&rclk=1,3.8,3-star hotel,1.4789176,103.7610499
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,"Opero Hotel Southkey, JB","https://www.google.com/maps/place/Opero+Hotel+Southkey,+JB/data=!4m10!3m9!1s0x31da6db7fdb7c577:0xf2481a5a76f5cd5c!5m2!4m1!1i2!8m2!3d1.4974899!4d103.7793742!16s%2Fg%2F11j1k453bz!19sChIJd8W3_bdt2jERXM31dloaSPI?authuser=0&hl=en&rclk=1",4.1,4-star hotel,1.4974899,103.7793742
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Millésimé Hotel Iskandar Puteri,https://www.google.com/maps/place/Mill%C3%A9sim%C3%A9+Hotel+Iskandar+Puteri/data=!4m10!3m9!1s0x31da735527f78053:0x283ae2318996113e!5m2!4m1!1i2!8m2!3d1.4786081!4d103.6386192!16s%2Fg%2F11bw61rspr!19sChIJU4D3J1Vz2jERPhGWiTHiOig?authuser=0&hl=en&rclk=1,3.7,4-star hotel,1.4786081,103.6386192
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Tune Hotel - Danga Bay,https://www.google.com/maps/place/Tune+Hotel+-+Danga+Bay/data=!4m10!3m9!1s0x31da72b028e62ebd:0x53704471e1d646ec!5m2!4m1!1i2!8m2!3d1.4848829!4d103.7169821!16s%2Fg%2F1w97ry89!19sChIJvS7mKLBy2jER7EbW4XFEcFM?authuser=0&hl=en&rclk=1,3.9,3-star hotel,1.4848829,103.7169821
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,THE SQUARE HOTEL,https://www.google.com/maps/place/THE+SQUARE+HOTEL/data=!4m10!3m9!1s0x31da7375f1876959:0x77da53d48fc7b05f!5m2!4m1!1i2!8m2!3d1.5151592!4d103.6547493!16s%2Fg%2F11c5sr58rs!19sChIJWWmH8XVz2jERX7DHj9RT2nc?authuser=0&hl=en&rclk=1,3.8,3-star hotel,1.5151592,103.6547493
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Meldrum Hotel,https://www.google.com/maps/place/Meldrum+Hotel/data=!4m10!3m9!1s0x31da12dd70377733:0xd03f92550ef53c85!5m2!4m1!1i2!8m2!3d1.4591789!4d103.7654913!16s%2Fg%2F11b6dnrhjp!19sChIJM3c3cN0S2jERhTz1DlWSP9A?authuser=0&hl=en&rclk=1,3.8,2-star hotel,1.4591789,103.7654913
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,"The Leverage Hotel Skudai, Johor","https://www.google.com/maps/place/The+Leverage+Hotel+Skudai,+Johor/data=!4m10!3m9!1s0x31da73ab992fd6bd:0x2a1b07623ab1384d!5m2!4m1!1i2!8m2!3d1.5190497!4d103.6793885!16s%2Fg%2F11cn949qyl!19sChIJvdYvmatz2jERTTixOmIHGyo?authuser=0&hl=en&rclk=1",4.0,3-star hotel,1.5190497,103.6793885
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Stella Hotel,https://www.google.com/maps/place/Stella+Hotel/data=!4m10!3m9!1s0x31da0d290779ff85:0x6a44ff3ce3da51ff!5m2!4m1!1i2!8m2!3d1.4709125!4d103.6855336!16s%2Fg%2F11c57kcfj1!19sChIJhf95BykN2jER_1Ha4zz_RGo?authuser=0&hl=en&rclk=1,3.9,3-star hotel,1.4709125,103.6855336
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Grand Hallmark Hotel - Johor Bahru,https://www.google.com/maps/place/Grand+Hallmark+Hotel+-+Johor+Bahru/data=!4m10!3m9!1s0x31da6c441e739e0f:0xdc5706b4b5c68220!5m2!4m1!1i2!8m2!3d1.5286762!4d103.791719!16s%2Fg%2F1tfx2f8d!19sChIJD55zHkRs2jERIILGtbQGV9w?authuser=0&hl=en&rclk=1,3.4,3-star hotel,1.5286762,103.791719
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,T Hotel Johor Bahru,https://www.google.com/maps/place/T+Hotel+Johor+Bahru/data=!4m10!3m9!1s0x31da7340fe866b0f:0x3c7aef984616f36c!5m2!4m1!1i2!8m2!3d1.4941495!4d103.6567404!16s%2Fg%2F11f3wmdnnt!19sChIJD2uG_kBz2jERbPMWRpjvejw?authuser=0&hl=en&rclk=1,3.2,Hotel,1.4941495,103.6567404
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Apartment Hotel Paragon Serviced Suites,https://www.google.com/maps/place/Apartment+Hotel+Paragon+Serviced+Suites/data=!4m10!3m9!1s0x31da12a76d6dd33f:0xcbdd74c50fac673f!5m2!4m1!1i2!8m2!3d1.4620512!4d103.7357559!16s%2Fg%2F11b_2l1npn!19sChIJP9NtbacS2jERP2esD8V03cs?authuser=0&hl=en&rclk=1,4.2,3-star hotel,1.4620512,103.7357559
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Fully Hotel Johor Jaya,https://www.google.com/maps/place/Fully+Hotel+Johor+Jaya/data=!4m10!3m9!1s0x31da6d9f92ed2463:0xd10cea8e3cefbf1f!5m2!4m1!1i2!8m2!3d1.5362941!4d103.8102509!16s%2Fg%2F11hfyypqd1!19sChIJYyTtkp9t2jERH7_vPI7qDNE?authuser=0&hl=en&rclk=1,2.8,Hotel,1.5362941,103.8102509
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Kingston Hotel 7 @ Johor Bharu,https://www.google.com/maps/place/Kingston+Hotel+7+@+Johor+Bharu/data=!4m10!3m9!1s0x31da13c18df112fb:0x70bbfd2bc2377667!5m2!4m1!1i2!8m2!3d1.4652052!4d103.760781!16s%2Fg%2F11w3f30byv!19sChIJ-xLxjcET2jERZ3Y3wiv9u3A?authuser=0&hl=en&rclk=1,4.7,3-star hotel,1.4652052,103.760781
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,DK Hotel By Puzz,https://www.google.com/maps/place/DK+Hotel+By+Puzz/data=!4m10!3m9!1s0x31da72e8b6b7c7ed:0x157ce01c2bc5d39d!5m2!4m1!1i2!8m2!3d1.5006852!4d103.6952274!16s%2Fg%2F11f1zl_5tp!19sChIJ7ce3tuhy2jERndPFKxzgfBU?authuser=0&hl=en&rclk=1,4.0,3-star hotel,1.5006852,103.6952274
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,"Pulai Springs Resort, Johor Bahru (Resort Hotel)","https://www.google.com/maps/place/Pulai+Springs+Resort,+Johor+Bahru+%28Resort+Hotel%29/data=!4m10!3m9!1s0x31da768eb98c5b63:0xaa4cde00affba61c!5m2!4m1!1i2!8m2!3d1.5545219!4d103.613008!16s%2Fg%2F1tl1fdg4!19sChIJY1uMuY522jERHKb7rwDeTKo?authuser=0&hl=en&rclk=1",4.3,4-star hotel,1.5545219,103.613008
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Ramada Suites by Wyndham The Straits Johor Bahru,https://www.google.com/maps/place/Ramada+Suites+by+Wyndham+The+Straits+Johor+Bahru/data=!4m10!3m9!1s0x31da139613841fcb:0x25b9f67a9d8025da!5m2!4m1!1i2!8m2!3d1.4671873!4d103.7436052!16s%2Fg%2F11bvtcqtg9!19sChIJyx-EE5YT2jER2iWAnXr2uSU?authuser=0&hl=en&rclk=1,4.0,4-star hotel,1.4671873,103.7436052
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,"Great Room, restaurant under Holiday Inn Express & Suites Johor Bahru","https://www.google.com/maps/place/Great+Room,+restaurant+under+Holiday+Inn+Express+%26+Suites+Johor+Bahru/data=!4m10!3m9!1s0x31da12c3cb5876a5:0xfa7a86066a2db3d3!5m2!4m1!1i2!8m2!3d1.4610418!4d103.7591262!16s%2Fg%2F11ckqn8zkj!19sChIJpXZYy8MS2jER07MtagaGevo?authuser=0&hl=en&rclk=1",3.9,3-star hotel,1.4610418,103.7591262
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Fives Hotel DNP,https://www.google.com/maps/place/Fives+Hotel+DNP/data=!4m10!3m9!1s0x31da6d337c772e57:0x90c740e95f78c71c!5m2!4m1!1i2!8m2!3d1.4787247!4d103.7571909!16s%2Fg%2F11sbwm4mp1!19sChIJVy53fDNt2jERHMd4X-lAx5A?authuser=0&hl=en&rclk=1,3.7,Hotel,1.4787247,103.7571909
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,1 Tebrau Suites by Subhome,https://www.google.com/maps/place/1+Tebrau+Suites+by+Subhome/data=!4m10!3m9!1s0x31da6d919b69b56f:0x5a315831d6ee8e03!5m2!4m1!1i2!8m2!3d1.5015043!4d103.7658247!16s%2Fg%2F11ff0t44wp!19sChIJb7Vpm5Ft2jERA47u1jFYMVo?authuser=0&hl=en&rclk=1,4.1,Hotel,1.5015043,103.7658247
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Glex Hotel Signature JB,https://www.google.com/maps/place/Glex+Hotel+Signature+JB/data=!4m10!3m9!1s0x31da6db982126445:0x153a81661211576!5m2!4m1!1i2!8m2!3d1.4788685!4d103.7572113!16s%2Fg%2F11fpqknq_1!19sChIJRWQSgrlt2jERdhUhYRaoUwE?authuser=0&hl=en&rclk=1,4.1,3-star hotel,1.4788685,103.7572113
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Straits View Hotel,https://www.google.com/maps/place/Straits+View+Hotel/data=!4m10!3m9!1s0x31da12a257d2d0b1:0x864128f1f722f9eb!5m2!4m1!1i2!8m2!3d1.4602778!4d103.7375!16s%2Fg%2F1tfnqj2r!19sChIJsdDSV6IS2jER6_ki9_EoQYY?authuser=0&hl=en&rclk=1,3.9,3-star hotel,1.4602778,103.7375
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Attrus Bed & Breakfast,https://www.google.com/maps/place/Attrus+Bed+%26+Breakfast/data=!4m10!3m9!1s0x31da139d65f1b7cb:0x1baee21762946e6e!5m2!4m1!1i2!8m2!3d1.4634978!4d103.7613955!16s%2Fg%2F11fm_tn0cc!19sChIJy7fxZZ0T2jERbm6UYhfirhs?authuser=0&hl=en&rclk=1,4.1,2-star hotel,1.4634978,103.7613955
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Grand World Hotel,https://www.google.com/maps/place/Grand+World+Hotel/data=!4m10!3m9!1s0x31da6c98addacf7f:0xc402918fe0bb591f!5m2!4m1!1i2!8m2!3d1.499841!4d103.8155199!16s%2Fg%2F11b6d29qss!19sChIJf8_arZhs2jERH1m74I-RAsQ?authuser=0&hl=en&rclk=1,3.8,3-star hotel,1.499841,103.8155199
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,V Hotel Johor Bahru,https://www.google.com/maps/place/V+Hotel+Johor+Bahru/data=!4m10!3m9!1s0x31da6d2de099d1eb:0xc2b7b87168119e0!5m2!4m1!1i2!8m2!3d1.481644!4d103.7650531!16s%2Fg%2F11fd421z0s!19sChIJ69GZ4C1t2jER4BmBFod7Kww?authuser=0&hl=en&rclk=1,3.3,2-star hotel,1.481644,103.7650531
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,I Stay Hotel,https://www.google.com/maps/place/I+Stay+Hotel/data=!4m10!3m9!1s0x31da6d2a644976df:0xc6deb5158a26d282!5m2!4m1!1i2!8m2!3d1.4800545!4d103.774162!16s%2Fg%2F11bvvxw86j!19sChIJ33ZJZCpt2jERgtImihW13sY?authuser=0&hl=en&rclk=1,4.0,2-star hotel,1.4800545,103.774162
